seller_id,total_revenue,avg_order_value,total_orders,total_product_sold
70bf57d811208f8923b41bbd499a67a4,780.80,111.54,7,7
e560e4022d8f7aebf155db95946c5c0f,780.00,390.00,2,2
cb6c9f5888a7a090c75beaf615925792,779.89,70.90,11,11
6524b847b982cd56bb5d4b02b776ee42,779.80,779.80,1,2
4deebb3199eeafb282ae33229144f94b,779.70,194.93,4,5
5a413ade68e8f8d93071a7f52a64cb9e,778.90,55.64,14,14
d66c11a9572221d92fbb8c4897db5f9b,776.56,48.54,16,16
71271995e85f5b8530be99ed54a91b89,776.00,97.00,8,8
74636e24f01da9268b0ed88dacd8513e,776.00,194.00,4,4
5c3460cd3e8a984382ae254e7dd20d9f,775.76,86.20,9,10
d9442042130b7fe579d1295f9f4a248f,772.16,40.64,19,22
25be943a321c8938947bdaabca979a90,769.00,153.80,5,5
0ff83046c3fa22efee8ecf291888b191,768.90,76.89,10,11
4a1917ef994878940e1fb03eeb787ad7,768.00,384.00,2,3
562f8cfc51f265411f487d07e9c40e7f,766.92,58.99,13,13
80f2cf9abf6b5a0e5c612b5eea6646e6,766.08,109.44,7,7
6f83d9e4da896daae20b9b6b2d3ff8d2,765.19,69.56,11,11
0b36063d5818f81ccb94b54adfaebbf5,765.00,765.00,1,15
5acd070dd3fe441bbb2ec1f1ede515ee,764.17,109.17,7,8
2063dd1b9f568df1c16741ea7d3e6adb,763.10,254.37,3,3
39c763cca83e654764b7a4a650fb9b7c,761.00,69.18,11,11
a56e351445e5863fc8960640ba9190c7,760.92,253.64,3,4
ca77545ca4d2dfd1431bf61334e2fa3c,760.00,126.67,6,10
ac51cac5e20d69ff485a54746488ef48,759.90,189.98,4,4
7c51de0ab286204ce75ff42bf7c10d92,759.00,189.75,4,4
458c6fa920810ce2492da71bc26d9eec,756.76,378.38,2,2
312ba1d77e9c332ef21f9598b7f64cd7,756.00,84.00,9,10
cf654707ed6a99f112c7ec3d6f314b8b,756.00,252.00,3,4
21c62b998a043ebe31161d38f84929fc,750.49,187.62,4,4
61c36f0fc4a47f9532e5512b66668e62,750.00,750.00,1,1
9dc79dd988ac42f4d56c340d7048420a,749.60,187.40,4,4
87d3c3aeb3ead335511b3ce315eb341e,749.35,49.96,15,15
fd435faa3c0422b60440ea3480d0e77c,749.00,749.00,1,1
191d55f7edb8524d525ed01b20fe32e8,747.00,249.00,3,3
8d46553a36e68f95350a200c12f8f2e2,746.60,57.43,13,16
c89cf7c468a48af70aada384e722f9e2,745.00,53.21,14,14
ba6ce6de456f6c11d08c17701ba5c26f,744.35,124.06,6,7
e8a85b5f3df47be0984c55fd4064dbb4,743.00,92.88,8,14
6e864f5c4669eff3d98140a07cc50202,740.59,56.97,13,13
2ba91c7ad80ff88b23b7db823b43c233,740.40,123.40,6,6
5bba18b40e8c973b0f32e748004775b0,739.98,739.98,1,1
c522be04e020c1e7b79f3acff36513d5,739.93,105.70,7,7
8a40ae794fa3f9892cee24bd5af0488b,739.85,123.31,6,6
ba6b68b55fe8704377a7d43c8e5c0185,739.77,147.95,5,5
6bb62a4912377c7bfe7cb17b406bc7e6,739.52,184.88,4,6
8c91bfea4263b8fba54081460693e2a1,739.00,369.50,2,2
e73bf2cea7fe4b0b4d287a7568ed1099,737.70,184.43,4,5
89dda63a3c907c468ec88c310ed91213,734.99,367.50,2,2
4200ddf1967c5e41e48db62bc6d4b5ac,734.80,33.40,22,42
56db5c0782e8f7ddc9343f9576ff6d16,734.80,367.40,2,2
6e1862e15f33d9994bc25922a85e1efc,732.49,91.56,8,14
808d4348b916efa08e766ebad39f61eb,731.10,34.81,21,21
33cbbec1e7e1044aaf11d152172c776f,730.67,48.71,15,16
da4d149c0ddbac90557103ac0a0ec356,730.00,730.00,1,1
014d9a685fd57276679edd00e07089e5,729.88,66.35,11,12
7210cd29727d674c00741e5e387b3ccd,729.09,81.01,9,13
da6a60cc8cc724fe51be021ff8be779c,728.79,60.73,12,13
aac51c486b672a9850d59f3e84b1cf88,728.28,72.83,10,13
8132b9bd16876e1b0f8808d43825dd48,727.90,363.95,2,3
f19516b9ff26bfeb091b30108db4ddbd,727.60,145.52,5,5
d29ba1220fb8634fa3a107e54497b8a4,724.94,80.55,9,9
fe1bbc5feda5c8979a8a1b3b2512d5a6,724.72,80.52,9,10
6d22a1fcebb6dd08c9cd90b92a93e8d0,723.70,60.31,12,13
d9e7e7778b32987280a6f2cb9a39c57d,722.50,65.68,11,13
07d75e33f2750d97d467fb57e4dfdd8a,722.40,361.20,2,2
c8cc60ffd415254af5d9b9f34f32c369,722.20,90.28,8,9
b16d3dadc47d4eb18be3d88bad0775ce,722.10,72.21,10,11
94231344608e603693b0a8891143f65d,722.00,240.67,3,3
d79e8478eed9999493990b44955fb22e,721.89,144.38,5,5
68ca56ce86830f3d31b1b7ec6a54da3e,719.59,119.93,6,6
07de60b03d150fb3ea09eab5da5e4c8b,719.10,79.90,9,9
75a4764c108403a7a0575140cb22287c,716.90,143.38,5,9
d558ebe531605a1285ab2b1bc3256dfb,709.00,236.33,3,3
024b564ae893ce8e9bfa02c10a401ece,706.40,353.20,2,8
e21a1e8be4715b0fcfd5385643bc49c4,703.60,33.50,21,24
18e694e0e48ed6f7aa3f24aade5fd697,701.54,22.63,31,34
39d61be7a92eb77b7da367bd4845bc0e,700.59,100.08,7,14
3ef37b7ca6dd2b80bd8af81a62504996,700.00,350.00,2,2
328acb143b4a73aad6bee8e734f5d20d,699.98,349.99,2,2
1b4b28463457a256e9a784ebe2a8f630,699.42,699.42,1,1
59cea8e446d3834393058e7e0666b6fb,696.60,69.66,10,10
c7fdb77fdbff3c41981bc52f787e959e,696.32,69.63,10,12
0d83f8e03188682112cc0d93523705cc,696.26,174.07,4,8
1352e06ae67b410cdae0b2a22361167b,696.00,174.00,4,4
fac35d150712afb921ec59ac5f39bb11,696.00,139.20,5,6
83d7070a0b9a8b4625fa8682b819fabb,694.77,347.39,2,2
73b8eb4a9a729d4019b24ed1be748cbf,692.41,86.55,8,8
b4b447d715f9ab302a188fb43d3e96b3,685.93,137.19,5,5
b2c97074649f92197d9387d9033dda5f,684.71,68.47,10,11
4e6015589b781adaa5ce7f1892d06bb1,684.00,228.00,3,3
2fb25ab44bdbeae6a4d816e0d0c9d500,683.08,136.62,5,5
9aa388272ee334b6ae07bc73706e254a,678.00,113.00,6,7
d9cd369bffa979d1634f8e1318bf2f1b,678.00,226.00,3,3
89a51f50b8095ea78d5768f34c13a76f,677.16,67.72,10,11
a513150f33f99a06569e9cd5c4bb889b,677.00,338.50,2,2
6861de0f40cacb0602e473c51639f980,674.00,134.80,5,8
c6218512d16fcac0af02fe92691cf274,674.00,84.25,8,8
8c0de775f52fe41590b376a3b7c50f68,672.70,74.74,9,9
7354220fb240bde543b3c40c060d41e7,672.00,96.00,7,7
e4ebd3f87bf70440014f07ddda7fbe03,671.50,95.93,7,7
0a85ebe4e328db81ac9109781205e2f7,667.90,55.66,12,12
6824a69c9ea0313eba299dd4a2dba09a,666.90,111.15,6,7
7bcd7c5f8631701474db233ccf1c094b,666.00,60.55,11,11
5f7300535881cef3b625fd683cf7d145,665.98,66.60,10,11
55c26bcb609f480eb7868594245febb5,664.40,110.73,6,6
bdae679a9b282249bc23b9b69dae9a99,663.15,110.53,6,12
1430239a858e7682bbc43b20758af153,660.79,36.71,18,23
49383af7ab774e4e8f3000f49c83dc4b,660.00,82.50,8,12
299c89a525fee36c567f4fe72f038100,658.00,329.00,2,2
525e75a6fb1454a2325ab1734bcec221,657.07,65.71,10,11
b0398568231ba5e6734af1881671a317,656.77,164.19,4,4
c447f8dd3ed213f291d65ef074a268eb,655.00,93.57,7,8
b7cc6c5e001441ae8cdd5c69a480cbe4,651.80,108.63,6,6
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,651.04,54.25,12,12
5d043cd5512d4bd2f88e5ccdd5736c38,650.00,650.00,1,1
43402bdf22aa2310e8f99e2f94f78628,649.95,162.49,4,5
f435898e493ba0356019a0b1cb8b55b1,649.76,64.98,10,12
236585a4ddb5fea9fa40233e2249ed91,649.53,59.05,11,11
54aa8463e87776b5612f4bdc4bd5d4de,649.30,92.76,7,7
9cad4b68bb993ee401a3c5aaa2bc26dd,649.30,129.86,5,7
95b293867b5862941c9cd74f756a3c68,648.10,72.01,9,9
b26741d31a563d769b4af0465ab20c56,648.00,324.00,2,2
72c38a04bd6a1c3dbc5298425a0db86d,647.30,161.83,4,5
2aa3443d7bf9d9bb11133f420d75e083,647.00,64.70,10,10
13f57c12a00ed4610db646b913a7f5c6,645.20,92.17,7,13
8d899e15a5925f097cca50faa49b15e3,645.00,161.25,4,10
ad273c9eb54ecb4532de4bf75bae9e4e,645.00,64.50,10,11
f3295428338a40977a03f555246a70f4,644.98,92.14,7,7
5882f40daf39bc2a465e0cb453ddc222,640.00,640.00,1,1
bd1d49a326abfa9b1036772e40445430,637.70,53.14,12,13
bc503e244f187939d10c92a5c8e378ce,637.67,91.10,7,16
7b98de631987e26dd6d803490c43a13c,634.20,79.28,8,8
385799a1cddbd26dfeb9157356a42282,633.93,126.79,5,7
be8e909810184b9b19e886129149d8e5,629.85,41.99,15,15
c33a5c3c983090c8b78a28e65052a20d,629.10,69.90,9,9
685b870da5b52a710782c9c0fefbeb5b,627.00,313.50,2,2
8759e7aedd644f487315e5860962f162,627.00,209.00,3,3
0570350b23eda5444f8d1d9544932058,626.90,104.48,6,11
d8cf3b6a2151949f930d0252b180ec42,623.70,103.95,6,19
3969863bb8af7f72580b3b1ffd3a17b3,623.15,51.93,12,13
26bad72add1f86e08a776ce4ffdaf1ca,622.00,88.86,7,7
b5bb2b985208834bd5bd86c7a402bbad,621.06,310.53,2,2
6b15924333bd1a741595fe981ea04822,614.32,29.25,21,21
b0b346d3a89f5eb4c2968af3f083cd43,614.00,55.82,11,12
1d29dfba02015238dfbe2449a5eaa361,612.80,51.07,12,12
b44dbfbf62e52125f3c15d230569ea91,609.37,152.34,4,8
3d3ccf2b2f8134b10dce9dd446f0e075,608.60,202.87,3,3
c6a7539d424a8402232c2228d7a03c5e,607.50,60.75,10,15
2059c39f76271d4ca3f15b5ffaccc8b8,604.90,50.41,12,12
aae5e7b457a3c72ee230a47d98fceda5,604.80,120.96,5,7
5a6a02f419701fc8c605af71d4fc57a4,600.50,60.05,10,11
6179a28a13a726c29b3bf54c070dccab,600.00,300.00,2,2
1588ac4010787100dddef64568f0ae35,599.97,199.99,3,3
8e29d051f810eb22959ede205b462b9f,599.80,299.90,2,2
ad8ada0ffa993cb1197d102d9ab21a3e,599.80,599.80,1,2
3be5841cdcc46de4ed3f9116f104b2c5,599.60,149.90,4,4
53336f97ddbe53e2a617d07b17447b95,599.50,599.50,1,1
262237171f48e85819065498cac80d7b,599.00,149.75,4,10
d94ba08b99bedd6a5f6c875ecc4a6fac,599.00,66.56,9,10
d0d70d21e2234dd7cd3cf63fe414148a,598.40,74.80,8,9
638cba8be1fb599bbb76fd6948351eb3,598.20,35.19,17,26
8bd0e3abda539b9479c4b44a691be1ec,596.55,85.22,7,13
791cfcfe22fe4a771ece27f90017da92,596.26,298.13,2,2
38e6dada03429a47197d5d584d793b41,596.14,85.16,7,12
11938fcc75f6902fea1d0a6f72b54a57,594.98,297.49,2,2
3d68c634a99a1ba46dbca3967a69c623,594.00,297.00,2,2
eebb3372362aa9a46975164bed19a7e7,591.92,84.56,7,8
6e0908ef4d4efadbc3cc2b74ea477cb0,589.45,73.68,8,11
768a86e36ad6aae3d03ee3c6433d61df,587.46,34.56,17,17
6e4a902d1054e4e17aa6eab87fac1c75,586.57,83.80,7,8
b274baf5bbd142410eb2958cf685d684,585.90,83.70,7,7
bf961104a38e01b9062ee026bb657dee,585.56,146.39,4,4
851773c885feb5e2da3b4f82bc2b17ce,585.30,58.53,10,10
70b52a4cfc823994561b00bad161b4ed,585.00,73.13,8,10
83353a83fd769dfafa4f21a72b15e3e5,579.50,115.90,5,5
be3b4b0f050a6aa1b2d901c4b77e979f,578.20,192.73,3,8
f524ad65d7e0f1daab730ef2d2e86196,578.00,578.00,1,2
01c97ebb5cdac52891c0ed1c37ba0012,577.50,64.17,9,12
5ef131ac72773e5b3f6c0d63cf424657,575.79,57.58,10,11
ed8cb7b190ceb6067227478e48cf8dde,573.50,38.23,15,17
26af45f5dfd967225a832838aa4e24a3,573.10,57.31,10,11
4e326052e5dbba8adcd512f3450a307e,570.00,190.00,3,6
9599519be538b98748162a2b48248960,570.00,570.00,1,3
a35ef466c6fd6d052f5d241240d3c5e2,569.90,189.97,3,3
3f9be91358837bff69df67edfa3e42e8,569.70,81.39,7,7
a254c682cc01e119f83530446f1df9a9,569.40,94.90,6,7
cd2169d9f31ff6fbb9ca3373b0c9e354,569.00,569.00,1,1
4170f6a9367e6b5d6401d03ce6d54569,568.78,142.20,4,5
89ad3263c0931c47f976d7c5778e60f6,568.20,94.70,6,6
f52c2422904463fdd7741f99045fecb6,567.79,47.32,12,13
b7ed9fb14c8eadb37adb9c45d67ab0fb,566.00,80.86,7,11
2f74af7a0ee5636f12c2336f9fffed47,560.70,43.13,13,13
5f5a58930c3c35f3b5af264f34fb8c85,560.00,186.67,3,3
6dc9bec584588412a6a338830946a3e4,560.00,280.00,2,2
b12cfd255810394b60caef18ae163547,560.00,280.00,2,2
820c7c9eaf76d2b226b6c242bcf3f34d,559.00,559.00,1,1
35b96509602ec4b7da831b5cd73ff2c2,558.90,279.45,2,2
6eeed17989b0ae47c9f11ece6f38ea90,557.00,185.67,3,3
48fb026ed7455a42f5d3e9390ed5088e,555.71,50.52,11,11
8a207b6080964f3c1fc9d35bd6096ba4,553.70,276.85,2,3
74871d19219c7d518d0090283e03c137,550.04,91.67,6,7
eb9cd5b35d95206585e2185318cb5c61,550.00,275.00,2,3
bb2afe2061d53c6968aa0cffa233a8ec,549.40,109.88,5,6
e433f5fd4050e3352b5d83522b7fe24b,548.06,548.06,1,1
0d33a55da925bbf1ff02af5f6059fc7f,547.30,24.88,22,24
6c99c983ce3b6ba0ab813e6790e81691,546.75,60.75,9,9
9c1c0c36cd23c20897e473901a8fb149,544.97,90.83,6,7
af7cdac9d9897cddead9c6b08976c642,543.54,90.59,6,6
4cc4fd4fdd406a85bbdc1f824b731bd7,539.98,539.98,1,2
228e4c1a0be164f613d41c24345f9d2c,539.70,107.94,5,5
6c17baf138731a4aaacc3210adf2037b,538.80,134.70,4,5
08d1c9478fb0d7d7fcac9c0da4e82fc7,538.00,538.00,1,1
79ee721b6f766066a80264402548d359,538.00,269.00,2,2
ff314fa6033cc68ec451c47aee2d6ba4,537.90,268.95,2,2
1fe61aa5494bd3ae92a2c13e067c810f,537.76,537.76,1,2
cb9fb4ca75d7ba8437480e8dde64fe98,532.14,53.21,10,10
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,531.80,177.27,3,3
6650fcccd8cd2f7e55ffa524f30c4c59,529.70,176.57,3,3
2e7ea2aafec5835e781b21d6d1faf1f1,528.40,75.49,7,7
7402d13c03a7e91366337cd1de471144,528.38,132.10,4,4
6879c4d287a8dd06b11f54ea8f78e4da,527.67,87.95,6,6
979e9f8b5b39dd243a2550c8b05aecf0,525.00,175.00,3,4
3968920b9aa752ab98f7d5888c9252f2,523.30,65.41,8,10
02b72cdeb9cfcc429f1af6f4e3f3b737,522.65,130.66,4,4
6e13dd869aa7185f601c941423abcc8f,522.00,104.40,5,6
c026ef0d72e9132d9fa112308090c8dc,520.00,520.00,1,1
fc59392d66ef99377e50356ee4f3b4e1,519.99,104.00,5,5
f9ec7093df3a7b346b7bcf7864069ca3,519.20,57.69,9,9
d197aa8fbc64087f61984deef05f6227,519.09,86.52,6,7
b6dc74ed30f124f95227bed4e43a3bed,518.96,47.18,11,13
ff4e2d38692ce827b1a4f4b8196e680d,518.90,47.17,11,11
a7dc4098e4da6e41b426269d12ae7e91,518.00,259.00,2,3
3296662b1331dea51e744505065ae889,517.80,517.80,1,1
7e79d65b5c6f1f544b7daea036acf720,517.80,129.45,4,4
9e6967d3cf386d284251784b18ccb485,517.67,57.52,9,11
64cc804291f90c81f02bfc2bb58ff55a,517.60,258.80,2,2
1d503743d2526f03f0c2c89540ee008c,516.04,43.00,12,17
b87a7ea0c30fad2dd6781b74a0064859,515.40,57.27,9,9
a06c8ff043abea0528ee44171e2140a2,514.50,64.31,8,8
c157bdeedcbc9a8e3c8bf0d87ff24428,514.27,73.47,7,10
7e959205cebc10adefcb331f934238a4,513.90,256.95,2,2
4a82168aaef173cbb6e46ae88728f919,512.00,128.00,4,4
c84592044b180dec206770c38603814b,511.94,34.13,15,15
2b2fed75b8e5ea3a052fc4c0825da485,510.90,170.30,3,4
c3aad7dc65449ae90a5e9c3c6c1e78e0,510.00,85.00,6,6
c53bcd3be457a342a97e39e5a9f0be22,509.50,101.90,5,5
270d3ef21830ad0ecf3a6c53d08a533a,509.00,84.83,6,18
4be6b962d83299498bae2190f95d6566,508.80,46.25,11,12
f650a9708fa1bab22bdd8d3a818cc415,507.75,101.55,5,5
33cbda8716511e27e556dff9d8418bf2,507.40,101.48,5,6
5e49e3a44bdeb5aab2684258bbd4f525,507.00,169.00,3,3
3ea00e1dea2b0659dbaf654735929220,505.00,72.14,7,7
e627629ba868740e287800f1a9be81c2,504.50,38.81,13,13
2493dc3f20131696a0ecdb9948051a8d,504.38,126.10,4,4
20a7efa9721046319bdde5d60b6b5365,501.20,167.07,3,6
39a5005f2605cbdb4f9ac14485cabfd1,501.07,167.02,3,8
28fb0829fd777877cdc350d25cb5bd5b,499.60,124.90,4,4
97e995629983723d11830a829bc2b246,499.50,99.90,5,5
13c2ed7698b3ca92dad49e849219da59,498.61,62.33,8,9
265fdc289dffa9f1ad801c74f7d0de47,495.00,495.00,1,1
ccbd753e6863fe7314dc6c0ca5a074e7,495.00,495.00,1,1
e59e489e2ea74bd409b798b5daf49de3,495.00,165.00,3,5
c458e2045a8aa8964f8879af03fdcce6,494.91,123.73,4,9
fcba71d4d5db057f43249145e4eb1e27,494.55,164.85,3,3
c286ec035ee04ba81c97508f0b5df544,493.00,246.50,2,2
0951a6e282947e09cd47969f4ed0b47f,492.30,70.33,7,7
e601b04acf48b4576e73ddca9481f0dc,491.94,32.80,15,16
b9c0ffa92f3ff9a5a3d45ef7213c0842,490.00,163.33,3,3
64b87978a11c1ea7501a89eabe8c2c1a,489.93,69.99,7,7
7816cd9c5b1238e320545f5bf7eb80e8,489.00,489.00,1,1
d65f31d2413268e671989503f6cf9993,488.80,244.40,2,3
f88adb15807168d3c43d71021090ce4a,488.80,162.93,3,3
09bad886111255c5b5030314fc7f1a4a,487.50,97.50,5,5
6219ba2359cfb97f2e38fd4c321eb309,487.50,81.25,6,6
83a75eea11694e36e56dd0cb2240229a,487.00,162.33,3,3
b3f19518fcec265b2e97af287725f981,486.91,54.10,9,9
6ee85be3693ed79a8e80718743d80655,484.50,53.83,9,13
c7a0a13cbcf29d5ce51c8f80afdc0b89,483.08,60.39,8,9
70c4eedec9cb4a85cda2f3f9673557b4,479.80,239.90,2,2
c1f12f926d0ba950578b4fa41115cbb6,479.60,239.80,2,4
0c7f30ae9b147eca07affbef92832a6a,479.50,95.90,5,5
32fdd5d44ecb43dfd6a24b9369eca144,479.20,59.90,8,8
bac692d6c0ed08467878018e6cc9c26c,477.00,477.00,1,3
f1198c871e0171278b63f40d112caeec,475.80,237.90,2,2
29e6e05b65f93bc224c644319dc52ecf,475.60,118.90,4,4
768de2a4fc06aacecb9a586ccc30746a,475.60,33.97,14,14
e1b12447a7563944843191754aeb5562,472.46,52.50,9,10
e3dd723429d1b23614b7fa85e2c7a853,471.05,67.29,7,8
2953ce3a88f5e3c3b696d77fc9e4c8eb,470.00,33.57,14,15
8fec2e460530482132c436cfb5439925,468.46,156.15,3,5
038b75b729c8a9a04b0d07cba7eabe86,467.00,233.50,2,2
c42fd8e4d47dfb18ce5222f2dd7752f9,466.99,66.71,7,11
9fc70243fb26800cba56e8f014797004,466.60,77.77,6,7
feb793c88d836c3a75efa4b5a3465d70,466.00,466.00,1,1
2c3d56f92f360fb89d849b84e8f50eae,465.60,58.20,8,8
ee2fbacc2fc3794e656cc4d933d59ce7,464.97,232.49,2,3
651fe66032c9520ee5587f694908040d,464.00,66.29,7,7
40536e7ca18e1bce252828e5876466cc,463.96,231.98,2,4
0a82f5fb06a4fe4ac2cf7cb412ec71b8,462.00,231.00,2,2
cb0b3bcf14e0a709df412a99424a59d7,460.00,230.00,2,2
aec99834ab5d38ead22766ada8497e87,459.00,459.00,1,1
8b2d4ab22f42c5cfc338b846decfda60,458.00,76.33,6,9
dd88d13bea9e4c2bf47daf224f8141e5,458.00,458.00,1,1
c7dcd301ecfe5ab7f778ac172cf74be7,457.69,114.42,4,4
38102b031c2a15e54623d711bfc753d3,457.00,50.78,9,11
e546117ed9cafbc40239c0c78635c584,456.00,228.00,2,2
117cfc326c6d50da67ca858ff5c0c852,454.60,90.92,5,5
35857757f553273b1056c1cabdace7fb,454.60,75.77,6,6
b248792ac0b60ec3f93d80af1b4fae47,454.50,64.93,7,9
55029529919c0123526150bd26ca8f20,453.95,64.85,7,7
fc4751cfe3b279c419615b9b00c1abb4,453.70,453.70,1,1
7994b065a7ffb14e71c6312cf87b9de2,453.00,90.60,5,7
e5899683388855d3dabe8913bbe365de,452.88,150.96,3,3
777a0c55737f34ffeb78010f7542ab41,452.50,75.42,6,6
eb5b6204dde3a6e03b5f1bb8479f055b,452.20,23.80,19,21
08f5819815f3d06545011850bd70f0a8,452.00,150.67,3,3
4de6e4ba574aa9dfdc824bc44dc47fdd,451.10,32.22,14,14
b98b715fe9e276204e2a3464f48cd796,450.58,75.10,6,6
101a3a003516bc11253298b2fad3cb65,450.00,90.00,5,6
968ee78631915a63fef426d6733d7422,450.00,225.00,2,2
d90fe2229fee1a5da999ccd0c06c1667,450.00,150.00,3,3
bbaff50f3b708fda865918715276cd87,449.70,37.48,12,16
a11a0e0ca67423425691db355cff69b0,448.90,224.45,2,2
3d0cd21d41671c46f82cd11176bf7277,447.80,49.76,9,11
5e106d93b717c2682b9383da480364a1,445.90,445.90,1,1
a5bff0f43eb51f0cad7c37fac7244c8a,445.00,111.25,4,5
6c1b6d0c604b776f844125f911eb7377,443.06,88.61,5,5
d4e4b5192cba4e0e66eb12a9d347239d,441.80,36.82,12,12
f22a247b79dd22ecd91dc8e3b2a1b07c,439.94,54.99,8,8
64c9a1db4e73e19aaafd3286dc448c96,439.00,439.00,1,1
c3251e13f1bbda6c74e37c160f991e19,437.80,218.90,2,2
b29d3380981c51df13fc6fbe87e1763d,435.30,72.55,6,7
98115075dd26cb8835946fc6086f5d30,434.96,108.74,4,4
26d6bbee02420494d471c9f6436929c0,434.51,36.21,12,13
c0e6839516f5398edc34adf5f1d53d1a,432.92,144.31,3,3
4e480be820e37de1444325ff358c9296,430.30,430.30,1,2
f7df46c1e0ec44eed5c6726478da4a17,429.70,143.23,3,3
939e6227d6964a11a70aa91243e418f2,425.00,106.25,4,4
a45314082d50d578a4721c9787ce09ab,424.90,212.45,2,2
dc50afafdfa325eadc890c7fa42a8f4e,424.20,106.05,4,4
b080809eaacb49e5ca07290981472431,424.00,38.55,11,11
acf974e4d5950ad143a247471b831eb9,423.80,84.76,5,12
41e0fa5761c886a630994a55c12087e7,423.60,84.72,5,5
7c1fea10b5b006671d608b1d7c446ec4,423.60,30.26,14,14
5dc203c7b84a0e71e878a179de05fb9a,421.90,84.38,5,5
c714262700f93defc16bf17a51a4cb23,421.80,105.45,4,4
9d5604a1f112324ad6b2aa552122e0fb,421.50,32.42,13,17
cc80e2f693fa6e2408f47ccf62413fc1,420.00,210.00,2,2
189ca3538ce9f920cacf0f982cbe223b,419.00,104.75,4,5
6d7f8d9d594e28796b6b3205b00f459c,417.90,139.30,3,3
7b7f91e98f8c6def45a1407923304402,417.47,37.95,11,14
b64d51f0435e884e8de603b1655155ae,416.18,24.48,17,23
a53f60f05f822b5c621a50ff6a5cb362,415.40,103.85,4,6
34a557286ead8fe75c989e0afcf7d98c,414.90,103.73,4,4
35fb511489d9ee3ee27a76debce9df06,414.50,59.21,7,7
ff1e15b778c700abdd4d239b81ac466d,414.30,59.19,7,7
bd149ed516d4c5d418d5781f8e18919f,414.00,51.75,8,9
acb6c2ca5c82411c1fdb88d5fd5eb95e,413.88,41.39,10,11
042573af89b6d931f672efaf789d8358,413.48,137.83,3,3
ead2bab70821ea148476ae9bc08548ac,412.10,45.79,9,9
a35124e2d763d7ca3fbe3b97d143200f,411.50,102.88,4,7
86ff3eaef0267069cc891a2ed9d10a17,409.75,58.54,7,7
5275ca25d0358ca73864e0ae41be1320,409.60,102.40,4,4
f4ce8ca9fa7157e3b33f536ac9a4487d,409.60,102.40,4,4
c3f5668699a1b04c0fa61ecea1e2bff6,407.81,135.94,3,3
20a8b0dc55da94fe74d112082427c84f,407.40,58.20,7,7
89bc797e2e29667aa035d4368f9b7f92,407.30,23.96,17,20
6b803197e03abd5056b4313306b4f29d,407.00,58.14,7,12
4a23adac87cf538689fa600d976f78b2,405.00,135.00,3,3
179d859f51292aac5c10806a356f7af9,404.47,22.47,18,19
ed9eef5be0992d413d251fadba1a410d,404.10,134.70,3,9
5563732abe64c3036cb97ad924128dd1,404.00,202.00,2,3
0ddefe3c7a032b91f4e25b9c3a08fca1,402.90,44.77,9,10
3d01d1c414c44b5943a09619ff3853cb,402.60,80.52,5,5
29fe9f200d3fa0c668d2aa1ec7e08dfb,400.00,80.00,5,5
ceb7b4fb9401cd378de7886317ad1b47,399.90,399.90,1,1
d7485b33791774c36108f8c69602d48d,399.82,39.98,10,10
62d977e2b2aee830de3e039a28490d12,399.80,199.90,2,2
63ffcb71394dd8ea3872ed9ffda17c74,399.00,23.47,17,17
d263fa444c1504a75cbca5cc465f592a,399.00,399.00,1,1
fadb07c842a2aef5d5a676b85f220e71,398.75,56.96,7,7
73da1880b39c71de2b262bc7720c1494,398.00,199.00,2,2
48e954b2da4f6a750c844173b347ed40,397.80,198.90,2,6
c52c644cc0dc85121207a27013efc6af,397.80,397.80,1,2
12a8eb0f8d1cd3270695bf2a99f55966,397.00,198.50,2,2
62760d278921b5f352461620d68a9cee,397.00,132.33,3,3
41b14765bd56c8ad10971074380f9c0c,395.50,49.44,8,10
9b76ad3d04236f76bc71c59470305e13,394.70,197.35,2,3
0249d282d911d23cb8b869ab49c99f53,393.00,35.73,11,11
a2fa0bdc798ee84cdb08281337cf4fb6,392.75,39.28,10,13
bc30de0d71bd6260b936a026b5cf7200,392.37,130.79,3,3
59cd88080b93f3c18508673122d26169,392.33,39.23,10,12
fe4cd9461203cee790d36792420b310f,391.15,130.38,3,3
c13ef0cfbe42f190780f621ce81f2234,390.00,390.00,1,1
8936ba0de1073ee888cb3185ae5dc661,389.99,389.99,1,1
4049512728d969bec69f84088b012416,389.84,55.69,7,9
ea00f977a203ff88adf7057cb7806998,389.72,20.51,19,19
0fe2d9733ed841eb064503920015a8c0,389.64,129.88,3,3
a7ecf689b40a44361e259b28939023e4,389.00,389.00,1,1
c1849d4d32d7a6cecd5aa471809d3135,388.98,129.66,3,3
2009a095de2a2a41626f6c6d7722678d,388.89,48.61,8,12
78ef7e885d17f35e2382a47aae8b8cce,388.00,129.33,3,3
e4fc40017a6d22c46a14ac2e17f87c3e,387.00,129.00,3,3
94d76e96eedd976258cd3278ce56d5f2,385.61,385.61,1,1
559d56f3b8f0bc2e5a9a62fe2ce2a39f,385.00,192.50,2,2
79565f7d5603b24ddf07ade262547f2f,385.00,48.13,8,8
a21c11ec5c3f03e7cc9f9203bff9e1c6,385.00,128.33,3,4
a080fc8a850289b27500f6b49cca2553,383.00,95.75,4,4
ab27bbbad5239bc31a34709275a70db4,382.90,127.63,3,11
